"site","lat","long","dates"
17367,53.2302,-4.2644,1
17368,51.8468,-3.7072,4
17369,51.8468,-3.7072,1
17370,51.8468,-3.7072,2
17371,51.8468,-3.7072,1
17372,51.8468,-3.7072,5
17373,51.8468,-3.7072,7
17374,51.8453,-3.8349,5
17375,51.5353,-2.8942,16
17376,52.7615,-3.0819,2
17377,52.7615,-3.0819,4
17378,52.7655,-3.0755,1
17379,52.1675,-3.4256,1
17380,51.8468,-3.7072,7
17381,52.8134,-3.23,5
17382,51.8289,-4.7977,8
17383,51.7999,-3.485,1
17384,52.7619,-3.0819,7
17385,51.7857,-3.4686,7
17386,51.5342,-2.8973,5
17387,53.2158,0.1389,12
17388,51.8166,-4.8788,2
17389,53.3243,-3.4096,3
17390,52.7615,-3.0819,1
17391,51.4908,-3.1113,1
17392,51.9302,-3.2595,22
17393,51.7848,-3.47,5
17394,51.5622,-2.8006,3
17395,53.3414,-4.57,9
17396,51.7539,-5.1856,2
17397,51.9721,-4.8953,1
17398,54.2367,-0.4195,2
17399,54.2133,-0.4235,20
17400,52.5794,-3.8778,1
17401,51.7993,-4.4493,1
17402,51.7897,-4.2416,2
17403,51.5615,-2.8,1
17404,53.3269,-3.3828,1
17405,52.1131,-4.0124,2
17406,51.181,-0.3589,1
17407,52.4655,-3.8435,3
17408,52.35,-6.6,7
17409,52.1833,-7.0333,8
17410,52.8022,-6.6631,20
17411,53.2383,-7.093,3
17412,52.9159,-7.748,1
17413,54.0614,-8.4168,2
17414,54.702,-6.9373,16
17415,52.5196,-8.5304,2
17416,54.8216,-6.4579,24
17417,54.2752,-6.1852,1
17418,52.5196,-8.5304,2
17419,53.569,-6.5779,64
17420,53.5955,-6.3254,1
17421,55.204,-6.1164,3
17422,54.6146,-7.1535,2
17423,54.6464,-6.0022,1
17424,52.0131,-8.5041,3
17425,53.9723,-9.4863,1
17426,54.2222,-5.8812,1
17427,52.6774,-8.2378,3
17428,53.9382,-8.4425,9
17429,51.5646,-9.087,4
17430,54.329,-5.8918,1
17431,54.8546,-5.8371,2
17432,52.0304,-8.1154,1
17433,51.8629,-9.1848,1
17434,52.382,-8.3771,1
17435,54.4151,-2.8382,2
17436,52.5593,-3.7745,1
17437,60.15,-2.1,5
17438,58.3667,-5,5
17439,51.1121,-0.8942,2
17440,54.2173,-8.6132,1
17441,54.255,-8.5973,2
17442,56.542,-6.8136,8
17443,56.542,-6.8136,2
17444,56.6901,-2.8065,3
17445,54.9993,-3.5601,13
17446,55.1395,-1.8872,1
17447,56.659,-3.7602,4
17448,56.6539,-3.7536,2
17449,55.5276,-1.8416,2
17450,51.177,-2.8197,1
17451,54.7451,-4.5738,1
17452,55.8266,-5.0588,1
17453,51.1814,-2.8355,8
17454,57.8729,-5.134,5
17455,55.9636,-5.3408,1
17456,55.096,-3.2771,2
17457,53.2167,-1.5833,1
17458,56.4205,-2.8656,7
17459,55.9371,-4.5074,1
17460,57.8618,-5.1212,9
17461,53.8888,-2.8992,4
17462,56.0093,-5.2085,2
17463,53.8845,-2.8763,2
17464,58.0372,-4.6863,1
17465,56.2145,-3.1544,20
17466,54.7167,-1.3,3
17467,54.1548,-1.7266,1
17468,52.574,-0.2098,6
17469,52.5748,-0.2107,11
17470,55.2905,-2.5881,3
17471,55.1773,-3.6236,1
17472,58.0166,-4.4167,10
17473,56.6598,-3.7493,2
17474,52.6555,-0.3368,2
17475,56.4224,-3.4076,2
17476,55.0824,-3.7662,1
17477,54.1745,-2.7935,2
17478,55.9112,-4.6505,3
17479,54.085,-8.9917,2
17480,54.3135,-9.4528,7
17481,54.3135,-9.4528,2
17483,55.9385,-3.4049,2
17485,52.8062,-9.0113,1
17486,53.9486,-8.4569,6
17487,52.6845,-1.106,3
17488,51.3272,-2.7528,2
17489,53.208,-6.1524,3
17490,53.3468,-6.3459,2
17492,54.7384,-6.8175,5
17494,53.1892,-6.5316,2
17496,53.7259,-8.2382,6
17497,54.3589,-7.5216,5
17499,53.7259,-8.2382,2
17500,52.4746,-6.3091,2
17501,51.6164,-9.0598,4
17506,53.9541,-7.4339,1
17507,52.365,-0.678,1
17508,54.6483,-7.072,1
17509,53.306,-6.4699,2
17510,52.8495,-6.9309,2
17511,52.8491,-6.9327,1
17513,52.3947,-7.7363,2
17514,55.1907,-6.1751,1
17516,54.2046,-8.5022,8
17524,53.0858,-7.9931,39
17526,53.3234,-6.3463,2
17527,52.2568,-7.1292,2
17528,52.4289,-6.517,2
17529,52.9641,-6.5566,1
17531,51.911,-8.9318,2
17532,54.568,-7.0367,19
17543,52.4042,-8.6113,2
17548,52.1795,-7.0072,2
17549,54.0833,-9.6085,1
17555,54.6038,-7.1702,1
17559,53.9155,-7.1251,1
17560,52.0536,-7.9446,1
17566,54.5421,-5.9631,9
17569,55.1122,-6.3003,2
17571,55.1122,-6.2944,1
17572,55.1122,-6.2944,2
17576,54.8963,-7.0718,8
17577,52.8495,-6.9242,1
17579,52.2687,-3.848,1
17581,51.353,0.4752,2
17585,52.5985,-8.3284,11
17586,53.569,-6.5779,2
17587,53.6369,-6.4253,7
17590,53.1515,-6.5086,2
17591,53.3252,-6.4336,8
17592,55.9826,-2.8957,1
17594,56.7229,-2.7892,2
17595,56.7352,-2.5479,22
17596,56.9529,-2.3945,1
17597,55.7229,-4.8898,1
17598,55.9473,-3.0813,2
17599,56.7352,-2.5479,1
17600,50.9058,-1.3911,5
17601,54.8418,-4.9309,2
17602,56.625,-2.5715,2
17603,57.1313,-2.3292,1
17604,57.5425,-2.5529,1
17605,57.309,-2.4887,1
17606,52.452,1.595,1
17607,55.7387,-4.7299,1
17608,56.062,-3.4192,2
17609,55.9858,-3.6453,1
17610,56.4157,-3.5281,8
17611,57.3269,-2.6767,1
17612,53.2957,-4.4705,4
17613,51.4537,-3.4852,2
17614,51.5158,-3.555,2
17615,56.8677,-2.6212,6
17616,56.2879,-2.9385,1
17617,59.1657,-3.0991,2
17618,56.5259,-3.1149,1
17619,55.9151,-2.4028,2
17620,53.2177,-4.1093,36
17621,53.2183,-4.1088,10
17628,52.8053,-9.0108,1
17629,54.2616,-8.5758,1
17630,52.8005,-8.9912,1
17631,54.309,-6.1099,4
17632,60.6728,-0.903,9
17633,59.0436,-3.1839,1
17635,58.9783,-2.9615,1
17636,54.9107,-4.8302,1
17637,55.2614,-3.7801,20
17638,57.2634,-2.6706,1
17639,59.087,-3.219,1
17640,59.1642,-3.0135,1
17641,56.6149,-2.8098,1
17642,59.1314,-3.0052,1
17643,55.1923,-3.0422,1
17644,58.9127,-2.9198,1
17645,56.441,-2.8936,1
17649,52.166,-8.4577,1
17654,51.1813,-1.7525,1
17655,52.3301,-0.5881,28
17656,50.6919,-2.0928,201
17657,50.9172,0.8942,3
17658,50.9203,0.9342,5
17659,50.9197,0.7025,7
17660,49.948,-6.3543,1
17661,54.1743,-0.5967,131
17662,50.5414,-4.9439,6
17663,53.2675,-1.2039,32
17668,51.6746,-1.2964,13
17669,53.0974,-3.531,4
17673,53.2192,-4.1075,9
17674,53.1015,-3.528,3
17675,53.1023,-3.5199,8
17682,59.0385,-3.1483,19
17686,57.2519,-2.3598,1
17690,55.6503,-3.265,20
17699,52.6847,-1.105,36
17708,51.4139,-1.2364,28
17709,50.9197,0.7025,4
17710,55.5042,-1.5283,4
17711,51.7969,1.0956,9
17716,51.7969,1.0956,14
17719,50.8002,-0.5415,8
17722,57.5373,-2.1201,1
17724,56.6801,-2.7356,1
17725,57.3244,-2.2009,1
17726,57.3412,-2.5336,1
17727,56.1792,-3.0304,1
17728,56.0104,-3.4024,1
17730,56.0433,-3.321,9
17731,55.4634,-2.6025,9
17732,56.3225,-3.7346,20
17733,57.4806,-4.1902,17
17734,58.9616,-3.3057,2
17735,55.922,-3.3842,1
17737,56.4025,-5.4827,1
17738,57.4484,-2.1533,57
17741,60.3327,-1.7121,1
17742,50.9214,0.7111,2
17743,51.9584,-8.3963,1
17744,53.4271,-7.4658,1
17745,53.666,-9.0765,1
17746,53.2328,-6.5774,1
17748,54.0767,-9.3815,1
17749,53.5365,-7.1768,1
17750,53.4126,-6.8747,1
17751,53.5257,-6.0912,1
17752,52.8436,-6.5841,1
17753,54.3557,-8.6223,2
17754,53.3246,-8.706,1
17764,53.166,-6.74,2
17765,53.166,-6.74,1
17766,51.9711,-8.3776,1
17767,53.2181,-6.6762,1
17801,51.8681,-1.8939,37
17802,54.2208,-1.5744,2
17803,51.5992,0.1131,8
17805,54.1392,-1.6411,10
17806,51.5256,0.2567,11
17807,54.2436,-1.4544,2
17808,54.3158,-1.4889,1
17811,54.8606,-4.8979,1
17812,55.8395,-3.1506,1
17813,51.1798,-1.7509,1
17814,57.6583,-3.303,33
17815,56.3814,-5.4341,5
17816,56.1547,-5.4531,1
17817,55.8887,-4.5962,1
17818,55.8766,-4.3385,1
17819,50.7615,-2.5276,1
17820,51.7969,1.0956,1
17821,54.2742,-1.4356,5
17822,54.2742,-1.4356,3
17823,50.905,0.6775,5
17824,54.2208,-1.5744,6
17825,50.9281,0.6956,3
17826,54.1853,-1.5369,2
17827,52.4494,1.7081,60
17828,55.4437,-5.2423,4
17829,56.0168,-3.6089,1
17830,59.3539,-2.8733,14
17831,57.8612,-6.9805,1
17832,55.7874,-4.8572,1
17833,55.4407,-5.2342,2
17834,50.9642,0.7664,4
17835,57.8905,-4.0291,1
17836,55.7583,-3.4069,3
17837,57.4625,-3.2018,1
17838,56.474,-5.3632,1
17839,55.0851,-4.6401,1
17841,50.8913,-0.7529,9
17842,51.4126,0.8397,48
17843,56.4689,-2.9121,1
17844,55.8028,-2.3473,1
17845,55.8353,-2.0673,1
17846,50.8992,-0.5764,4
17847,51.4446,-2.8116,5
17848,51.4832,-3.6345,2
17849,51.6653,-5.054,3
17850,53.2686,-6.207,3
17851,51.8433,-2.1059,53
17853,50.6911,-2.0919,1
17854,51.091,-1.7272,8
17855,58.5354,-3.5983,3
17856,56.1112,-5.4857,1
17857,56.9613,-2.2577,1
17858,57.5825,-2.0789,1
17859,56.9659,-2.2337,1
17860,57.0113,-2.4572,1
17868,57.1635,-2.2478,7
17869,57.271,-2.418,2
17870,52.6615,-0.2926,7
17875,52.652,-0.3213,3
17876,60.3667,-0.9389,1
17877,51.4126,0.8415,15
17878,51.4153,0.8399,10
17879,51.8919,-0.5531,5
17880,53.2505,-6.1686,1
17881,59.0385,-3.1483,1
17882,51.21,-1.86,5
17883,53.2017,-8.5537,3
17884,53.2033,-8.543,1
17885,50.1603,-5.5581,1
17887,54.1351,-1.5204,30
17888,51.3312,1.3885,15
17889,58.9294,-2.8391,1
17890,51.9405,-4.8219,6
17891,50.4227,-4.7302,14
17892,54.7221,-6.1365,36
17893,52.8619,-1.2856,4
17894,52.8414,-1.5842,69
17895,52.8578,-1.2822,2
17896,52.8608,-1.2842,1
17897,52.8656,-1.2931,2
17898,52.8661,-1.2889,2
17901,52.8644,-1.2708,3
17902,52.8675,-1.2736,6
17903,52.8653,-1.2903,4
17904,52.1459,-2.6729,6
17905,52.8658,-1.2839,1
17908,52.8642,-1.2742,3
17909,52.8644,-1.2817,3
17911,56.5693,-3.3756,2
17912,52.2236,-1.6119,20
17914,54.0903,-0.6555,23
17915,54.0905,-0.6553,1
17920,54.1386,-0.3969,4
17921,52.4567,1.5686,9
17922,52.2897,0.6828,7
17923,51.9269,0.3183,6
17929,51.6558,-1.8642,13
17935,53.357,-7.4768,2
17936,53.4575,-7.2029,6
17938,51.5086,-0.1358,18
17939,55.635,-4.7235,2
17940,57.4809,-2.4983,3
17941,54.5193,-1.3141,1
17942,52.4567,1.5686,4
17944,52.2984,0.8264,1
17950,55.8266,-5.0588,1
17959,53.9521,-8.9018,2
17966,51.3292,1.3696,89
17969,50.7262,-1.4081,14
17970,50.7415,-1.3516,8
17971,52.5889,1.9076,4
17974,50.6959,-1.2904,2
17975,50.7285,-1.2803,1
17976,54.2118,-8.9917,2
17977,55.061,-6.306,2
17982,53.9509,-8.9053,1
18004,52.033,-9.5446,15
18005,55.7833,-5.15,1
18006,55.113,-6.6646,55
18007,53.4673,-7.4133,1
18008,52.9805,-6.6748,1
18009,53.2289,-6.6111,1
18010,53.5332,-8.1147,2
18011,54.6663,-6.2556,1
18012,52.5994,-8.2788,1
18014,52.8901,-6.6467,1
18015,53.9068,-7.1173,1
18017,55.1803,-7.9416,1
18018,52.6894,-8.0508,1
18019,52.5535,-6.5505,1
18020,52.933,-8.1885,2
18022,53.7951,-8.307,1
18023,53.7963,-8.3042,2
18024,52.6673,-6.9734,1
18025,53.2215,-6.692,3
18026,53.2738,-9.0518,1
18027,53.9748,-8.3988,2
18030,53.6944,-6.6155,7
18031,52.1602,-8.3349,3
18032,52.8164,-6.8224,1
18033,54.176,-6.349,1
18034,52.9849,-6.8101,1
18035,52.7845,-9.0808,1
18050,53.8172,-6.7588,4
18051,52.3923,-7.7485,1
18052,52.3923,-7.7485,2
18053,52.5208,-7.9854,4
18054,53.7012,-6.4914,1
18055,54.05,-9.0986,8
18056,53.6948,-6.4756,30
18057,52.1609,-8.0868,2
18058,53.5955,-6.3254,3
18063,55.1655,-7.196,1
18064,52.5213,-7.166,3
18065,53.5514,-7.4027,1
18066,53.2481,-6.361,1
18067,53.7338,-9.1718,1
18068,53.1723,-6.5209,2
18069,53.2283,-6.6733,1
18070,53.4911,-7.6995,1
18071,53.4126,-6.8747,1
18072,53.2629,-8.8377,2
18073,53.2914,-6.6889,1
18074,53.611,-1.9915,1
18075,53.4371,-6.1348,2
18079,53.7051,-6.4917,7
18081,53.9194,-9.5897,4
18082,52.0167,-9.4167,4
18083,52.0367,-9.5889,2
18084,53.3244,-7.9833,8
18086,52.9792,-6.0423,1
18087,52.5207,-7.8475,1
18088,53.0328,-9.1486,10
18089,53.9567,-9.7256,4
18091,51.5885,-9.6778,1
18092,51.5424,-9.1281,1
18093,53.2246,-6.7174,2
18094,53.0957,-6.7696,1
18095,54.0508,-9.6406,4
18096,54.0417,-9.4364,5
18097,52.5636,-9.0342,1
18098,52.0147,-9.5281,3
18099,52.95,-6.4333,5
18100,53.4479,-9.1872,2
18102,54.5969,-7.0506,1
18103,53.6267,-7.8533,7
18104,52.4088,-8.3718,2
18106,54.9154,-6.3956,1
18107,51.6979,-8.4351,2
18108,53.3441,-6.2675,1
18109,52.0795,-9.2455,1
18110,53.3316,-6.8358,2
18111,53.3316,-6.8358,4
18112,52.3974,-9.152,1
18114,52.0575,-8.2086,1
18115,54.0031,-6.8324,1
18116,53.1883,-3.409,2
18119,54.0185,-6.4533,1
18121,55.2968,-6.2044,1
18127,57.5106,-3.9855,1
18136,52.404,-8.611,16
18140,53.3503,-7.9122,1
18141,52.8901,-7.1514,1
18143,52.0614,-9.5264,1
18147,53.9094,-8.4659,1
18148,53.628,-8.1886,2
18150,52.7947,-7.6627,1
18154,53.5862,-8.4417,1
18165,52.405,-8.3533,1
18168,52.668,-8.6305,1
18171,52.2238,-8.6945,5
18172,52.5196,-8.5304,18
18173,54.3495,-6.7163,13
18175,53.6501,-7.8707,20
18176,53.9101,-9.1767,1
18178,53.1075,-3.0381,4
18180,54.6123,-1.385,40
18181,54.4994,-1.7205,62
18182,54.4498,-1.7159,9
18185,55.7397,-2.0558,7
18186,55.579,-1.9951,7
18187,55.316,-1.6281,5
18188,51.5329,-9.535,1
18189,53.0488,-3.5322,4
18190,53.3689,-2.4104,2
18195,57.5036,-3.9408,1
18200,52.8119,-8.7527,1
18202,52.045,-3.9437,2
18203,52.404,-8.611,2
18204,53.6425,-2.2964,11
18205,52.0103,-9.5797,5
18206,50.7486,-1.9192,1
18207,53.4395,-2.4629,4
18208,51.7965,-1.3764,1
18209,51.7965,-1.3764,1
18223,53.6743,-7.974,1
18225,53.272,-6.9397,4
18236,52.3674,-3.7434,1
18238,53.328,-2.3678,4
18240,53.6625,-7.234,1
18276,51.6837,-2.587,5
18292,52.8125,-2.0557,2
18293,51.5196,-9.6429,1
18294,52.9797,-3.8802,2
18295,52.9699,-3.8943,3
18298,52.984,-3.8763,1
18299,52.3674,-3.7434,2
18300,55.1783,-7.9411,6
18301,55.1783,-7.9411,1
18302,53.1518,-6.7504,2
18303,53.2824,-6.3593,1
18304,53.6602,-7.9079,5
18305,52.5078,-9.0762,1
18306,53.9735,-8.0033,3
18310,51.5179,-9.6566,5
18311,53.9289,-8.0042,2
18312,53.4602,-9.5281,2
18314,51.8251,-1.3703,1
18320,53.9723,-9.4863,1
18338,54.5621,-6.0474,2
18343,55.211,-3.7208,1
18349,55.8545,-4.2732,1
18350,56.1228,-3.9238,1
18354,52.7673,-8.8226,1
18356,54.3135,-9.4528,2
18357,54.3135,-9.4528,2
18358,52.7765,-8.9467,1
18363,52.6293,-9.2897,1
18365,51.7225,-9.698,1
18366,53.9624,-6.4177,1
18367,52.7925,-8.8748,1
18368,54.423,-6.3852,1
18371,54.3135,-9.4528,3
18374,52.6248,-8.9915,1
18375,52.6639,-8.8234,1
18376,52.6662,-8.7846,1
18377,54.3135,-9.4528,12
18380,53.3139,-7.9344,2
18382,53.2201,-7.8289,1
18405,51.5576,-9.5428,5
18409,54.5148,-5.5712,1
18410,54.5245,-5.5803,2
18411,54.5918,-5.6661,1
18419,52.6248,-8.9915,1
18420,52.6248,-8.9915,1
18421,52.6955,-8.8122,1
18422,52.6955,-8.8122,1
18423,52.6639,-8.6268,1
18425,52.7521,-7.6987,1
18430,50.9838,0.0572,3
18432,54.5294,-5.6002,2
18433,54.647,-6.745,1
18434,53.2124,-7.7766,6
18435,54.5294,-5.6002,2
18436,54.5725,-5.6229,1
18437,52.5035,-8.525,7
18438,52.8662,-2.967,1
18439,52.2881,-9.6732,3
18440,51.5343,-2.9273,2
18442,51.5332,-2.9241,1
18443,51.5342,-2.9232,4
18445,51.5066,-3.0645,1
18446,51.5076,-3.0622,1
18447,51.5676,-2.7844,1
18448,51.567,-2.786,1
18449,53.4887,-6.8698,2
18450,51.9233,-3.3467,3
18451,53.4045,-7.7317,1
18452,53.4371,-7.3825,1
18476,53.4267,-7.4937,1
18527,53.4461,-7.3279,2
18528,53.4883,-6.8494,1
18529,54.283,-9.3884,5
18530,51.6856,-9.9337,3
18531,51.507,-9.688,1
18545,52.6738,1.6793,2
18561,54.5353,-5.56,1
18585,51.4915,-9.7199,1
18667,51.4848,-9.7322,2
18730,52.7824,-7.3554,1
18732,51.8979,-8.4711,1
18733,51.0643,-1.3169,9
18737,53.335,-6.431,4
18738,53.2178,-4.1067,1
18739,53.2191,-4.1103,1
18740,52.6256,-9.161,1
18741,51.9015,-8.4677,1
18744,53.5441,-9.2738,4
18745,50.9172,0.8942,7
18746,50.9681,0.7167,4
18747,54.8366,-1.4513,1
18748,55.5042,-1.5283,5
18749,50.905,0.6775,3
18750,50.9642,0.7167,1
18751,50.9642,0.7664,1
18752,50.9428,0.7167,1
18753,50.9369,0.6978,1
18754,50.9144,0.7022,3
18755,51.9555,-8.3887,1
18756,52.0117,-8.3339,1
18757,51.9994,-8.3487,1
18758,52.5906,-9.0845,3
18759,53.4667,-7.2592,2
18761,51.9867,-8.3746,1
18762,54.1402,-4.5503,3
18764,51.7172,-9.914,1
18765,51.7172,-9.914,1
18766,51.7172,-9.914,1
18767,51.7172,-9.914,1
18769,52.5208,0.6869,2
18770,50.996,0.265,4
18771,50.9822,0.6919,5
18772,50.9144,0.7022,1
18783,53.1605,-6.8786,1
18784,50.9421,-3.3186,39
18785,52.352,0.0087,2
18859,53.945,-8.8595,1
18861,50.7312,-1.124,5
18862,50.764,-1.2881,2
18877,51.5478,-0.0544,1
18879,53.6242,-8.082,2
18880,50.8273,0.0452,1
18881,50.4675,-3.5027,1
18882,50.7124,-1.7479,10
18884,51.249,-2.6634,1
18885,51.7578,-9.8063,2
18886,51.757,-9.8138,2
18887,51.8826,-9.5226,2
18888,51.7508,-9.2839,2
18890,52.3133,-9.7784,1
18891,52.5978,-6.3368,1
18892,53.4967,-7.1641,1
18893,52.8711,-8.1496,1
18895,55.5277,-5.3364,4
18896,52.4265,-4.0899,32
18897,58.151,-3.7177,8
18898,56.1048,-5.2583,6
18899,56.1207,-4.1045,4
18900,55.7247,-6.468,1
18901,56.211,-3.1733,2
18902,56.211,-3.1733,1
18903,60.0875,-1.3214,2
18904,56.4603,-5.3727,5
18905,55.6768,-3.2543,6
18906,57.6794,-4.04,2
18907,55.9161,-4.4608,1
18908,57.6712,-3.4384,1
18909,56.4748,-3.4886,8
18910,55.3976,-5.6694,17
18911,57.0534,-2.4409,16
18912,57.9766,-3.9725,3
18913,56.386,-4.0991,1
18914,56.384,-4.0941,9
18915,56.1235,-5.4988,15
18916,52.0491,1.1497,1
18917,57.4654,-7.2173,2
18918,57.4659,-7.2165,1
18919,58.9354,-3.2776,1
18920,55.9885,-2.4807,36
18921,55.9385,-3.4049,2
18922,53.1045,-3.8687,9
18923,53.1232,-4.0458,4
18924,55.6379,-3.8855,1
18925,57.5842,-7.4972,1
18926,54.8588,-4.7474,8
18927,55.3753,-3.9,1
18928,54.9035,-4.9329,18
18929,55.5277,-5.3364,3
18930,54.8967,-4.7157,5
18931,54.7576,-4.5525,1
18932,56.0031,-2.5175,1
18933,53.713,-1.2894,3
18934,56.031,-2.7338,2
18935,55.934,-3.3173,12
18936,56.1201,-4.2766,4
18937,56.1176,-5.5084,12
18938,60.087,-1.3263,2
18939,59.8791,-1.3055,15
18940,60.0871,-1.327,1
18941,56.0594,-6.2457,2
18942,57.4741,-4.1841,3
18943,55.6213,-3.6197,2
18944,56.1738,-3.4077,4
18945,57.5662,-3.9895,1
18946,56.9281,-2.3319,2
18947,52.1752,-1.8844,6
18948,55.9688,-4.9418,4
18949,55.2875,-3.2308,2
18950,55.87,-4.3585,6
18951,57.2363,-2.3539,94
18952,52.4426,0.6322,1
18953,56.7249,-3.675,7
18955,54.7262,-6.2217,6
18957,58.9651,-3.2717,4
18958,55.9543,-3.3641,5
18959,56.2152,-3.1593,5
18960,54.7297,-4.4408,6
18962,55.4869,-5.3134,4
18963,58.7453,-2.9159,41
18964,56.0088,-3.8291,1
19157,59.1281,-3.3164,1
19172,59.1366,-3.3303,37
19181,56.2744,-5.3593,1
19200,56.1304,-5.4218,1
19203,56.3239,-5.5533,1
19206,56.1078,-4.9926,1
19209,56.2521,-5.0462,1
19226,56.6232,-2.6258,9
19247,55.6786,-3.2518,5
19253,55.5831,-3.5832,2
19254,56.4902,-4.2531,3
19255,56.4991,-4.2088,2
19256,56.5155,-4.1967,11
19257,56.0601,-4.6606,5
19258,55.0033,-3.7169,9
19259,59.1351,-3.3251,2
19260,59.1334,-3.3219,1
19261,56.6878,-4.4008,2
19262,56.5683,-4.0337,2
19263,55.7245,-4.3978,6
19264,53.7242,-1.2892,14
19265,56.3362,-6.3921,4
19266,56.3339,-6.3927,2
19267,56.3339,-6.3927,4
19268,56.0016,-3.6724,19
19269,55.9881,-2.5406,47
19270,52.0208,-4.9018,9
19271,55.3452,-2.8332,4
19272,53.409,-3.1485,8
19273,55.8879,-6.3358,11
19274,56.0578,-2.8189,34
19275,57.1222,-2.7019,1
19276,57.1243,-2.6987,1
19277,55.4639,-2.5938,1
19278,60.6985,-0.8686,25
19279,59.8692,-1.2907,6
19280,51.538,-0.2269,6
19281,55.6586,-2.2718,10
19282,53.4026,-3.1472,4
19283,54.8676,-3.8012,5
19284,56.5732,-4.0839,1
19285,56.5731,-4.0801,2
19286,56.4764,-4.2713,1
19287,56.5731,-4.0801,7
19288,58.2012,-3.8769,5
19289,52.0529,-4.2081,1
19290,51.986,-4.8151,1
19291,58.535,-3.6021,5
19292,58.5348,-3.6031,6
19293,54.9948,-1.9375,1
19294,55.9598,-2.6157,1
19295,55.9446,-2.3665,3
19296,56.1632,-3.0553,2
19297,58.9838,-2.9116,2
19298,56.2926,-6.28,1
19299,56.2947,-3.1605,1
19300,55.4311,-4.6898,16
19301,57.4774,-4.2247,1
19302,57.4774,-4.2247,1
19303,55.8426,-6.4495,3
19304,55.8846,-5.9202,4
19305,55.9114,-2.1352,1
19306,55.9095,-2.1375,2
19307,55.0723,-4.582,1
19308,51.9596,-5.0128,3
19309,56.4262,-5.484,6
19310,59.1231,-3.3189,3
19311,58.1976,-6.7451,1
19312,55.9116,-2.1622,1
19313,55.8808,-4.0509,2
19314,59.3262,-3.0069,14
19315,57.7698,-7.0886,3
19316,53.6779,-6.2498,1
19317,55.4933,-5.515,2
19318,56.3393,-2.7861,7
19319,57.5803,-5.2321,2
19320,55.8048,-6.2992,1
19321,57.4814,-4.2499,1
19322,55.8132,-6.3912,2
19323,55.7975,-4.0282,3
19324,55.5608,-5.3294,1
19325,60.4003,-1.3875,4
19326,52.8002,-8.0749,2
19327,52.8002,-8.0749,1
19328,55.3811,-4.0258,1
19329,57.4537,-2.7791,1
19330,53.2633,-8.6077,44
19331,56.7571,-3.8099,7
19332,59.1327,-3.318,14
19333,58.9638,-2.705,5
19334,55.5404,-5.3109,2
19335,55.5573,-5.3324,4
19336,50.8867,-2.1569,5
19337,59.3241,-2.9877,12
19339,54.4551,-7.0436,5
19340,55.7379,-4.7182,6
19341,55.9584,-5.1814,2
19342,54.9838,-3.0761,1
19343,56.2114,-2.9479,15
19344,57.3518,-6.0834,10
19345,55.6547,-3.4769,2
19346,60.3282,-1.6831,2
19347,60.3282,-1.6831,4
19348,55.9793,-3.6605,1
19350,55.9796,-3.6538,3
19351,55.6561,-6.2597,1
19354,54.7291,-4.3682,1
19355,55.9981,-3.8477,3
19356,59.1295,-3.3163,1
19357,55.8898,-3.0875,1
19358,54.7573,-4.357,3
19366,56.0427,-6.2401,1
19367,55.6776,-2.2194,1
19378,51.2075,-2.6957,2
19379,55.3424,-1.9418,1
19380,59.2711,-2.9586,13
19381,56.0912,-3.9047,5
19382,57.6658,-6.2542,1
19383,54.3125,-3.4066,3
19384,58.2244,-6.1901,1
19385,56.3394,-3.2346,1
19386,56.2154,-3.1546,12
19387,55.353,-4.6791,4
19388,58.5627,-3.7895,3
19389,50.6388,-4.0102,1
19391,58.3773,-3.2665,4
19392,57.0559,-2.3993,4
19394,55.8219,-4.1236,3
19395,55.9621,-2.5383,2
19401,50.4926,-4.5669,2
19402,57.4198,-6.1985,40
19403,58.9793,-3.2613,25
19404,55.847,-3.2459,1
19406,57.636,-7.5002,4
19407,57.6913,-4.2665,3
19408,53.828,-6.517,2
19410,53.4954,-9.1225,1
19411,56.3465,-3.2255,5
19414,57.6369,-7.5003,3
19415,59.2255,-2.6686,23
19416,56.2129,-5.5613,2
19417,57.7058,-2.86,11
19418,57.3297,-1.9822,9
19419,58.9994,-3.0152,53
19420,56.4,-2.9,11
19421,57.1455,-2.099,3
19422,57.1456,-2.099,1
19423,56.3305,-2.8215,20
19424,57.0162,-6.2789,21
19425,55.9714,-3.5984,1
19426,57.4171,-1.8543,3
19427,55.9959,-3.7176,1
19428,56.0001,-3.6796,1
19429,55.9997,-3.6821,6
19430,55.224,-3.1933,13
19431,51.512,0.0647,1
19432,56.1027,-3.9812,3
19433,50.6358,-2.1221,3
19434,58.1348,-3.7865,10
19435,56.3811,-3.7765,2
19436,56.7975,-2.6139,2
19437,51.5033,0.4451,8
19438,59.2711,-2.9586,5
19439,55.7855,-6.2416,4
19440,59.1335,-3.3214,1
19441,59.1366,-3.3211,3
19442,57.529,-7.3882,13
19443,57.5284,-7.3886,4
19444,57.5288,-7.3878,1
19445,55.6465,-3.6658,1
19446,56.335,-6.3914,8
19447,57.3561,-4.4767,1
19448,57.3974,-7.3993,15
19449,57.0162,-6.2789,4
19450,58.5921,-3.0752,10
19451,55.6859,-3.239,2
19452,55.9688,-4.9418,2
19453,56.5897,-5.7525,4
19454,57.6749,-4.1667,2
19455,57.8317,-4.167,1
19456,57.559,-2.005,2
19457,59.9273,-1.3202,1
